Username,Comment,Comment_Date,Likes,Comment_Length,Has_Typo,Slang_Presence,Sentiment,Comment_DayOfWeek,Comment_Month,Comment_Season,Words_per_Comment,Avg_Word_Length,Engagement_rate,Sentiment_Score,Sentiment_Score_Noisy
allisonjohn,The website anvgiation was satisfactory.,2024-09-17,260,5,0,1,Neutral,Tuesday,September,Rainy,5,7.2,52.0,0.0,0.0
shanemurphy,I'm quite pleased with teh response itme.,2025-02-03,353,7,1,0,Pleased,Monday,February,Winter,7,5.0,50.42857142857143,,
pperry,Worst wbesite navigation ever.,2023-12-05,79,4,0,0,Angry,Tuesday,December,Winter,4,6.75,19.75,-2.0,-2.0
vrobinson,I efel sad about the delivrey experience.,2023-10-28,220,7,0,0,Sad,Saturday,October,Rainy,7,5.0,31.428571428571427,-1.0,-1.0
jimenezscott,Pretty good payment rpocess experience.,2023-11-01,492,5,0,0,Pleased,Wednesday,November,Fall,5,7.0,98.4,,
sawyermartin,I feel sad about the delviery xeperience.,2023-05-19,362,7,0,0,Sad,Friday,May,Summer,7,5.0,51.71428571428572,-1.0,-1.0
xali,I'm disapopinted with th eorder tracking.,2023-06-01,63,6,0,0,Sad,Thursday,June,Summer,6,6.0,10.5,-1.0,-1.0
andrea42,Execptional delivery experiencee xperience.,2024-11-28,69,4,0,0,Happy,Thursday,November,Fall,4,10.0,17.25,1.0,1.0
mary93,Nicej ob on the support team!,2023-08-09,144,6,0,0,Pleased,Wednesday,August,Rainy,6,4.0,24.0,,
jamestonya,Loved the deliveyr experience!,2023-06-14,432,4,0,0,Happy,Wednesday,June,Summer,4,6.75,108.0,1.0,1.0
uweaver,I'm disappointed witht he response tiem.,2024-01-28,214,6,0,0,Sad,Sunday,January,Winter,6,5.833333333333333,35.666666666666664,-1.0,-1.0
jonathan66,Nice job on the support tea!m,2024-09-23,157,6,0,0,Pleased,Monday,September,Rainy,6,4.0,26.166666666666668,,
greenetanya,Not whta I expected from support team.,2023-08-28,277,7,1,0,Sad,Monday,August,Rainy,7,4.571428571428571,39.57142857142857,-1.0,-1.0
kellerheather,A neutarl feeling towards th edelivery experience.,2024-03-21,446,7,1,0,Neutral,Thursday,March,Spring,7,6.285714285714286,63.71428571428572,0.0,0.0
carlmartin,Neither good nor bad about wesbit enavigation.,2023-06-08,15,7,0,0,Neutral,Thursday,June,Summer,7,5.714285714285714,2.142857142857143,0.0,0.0
benitezjennifer,'Im disapopinted with the technical support.,2023-10-02,393,6,0,0,Sad,Monday,October,Rainy,6,6.5,65.5,-1.0,-1.0
qmartinez,"The customer service was oaky, nothing spceial.",2024-10-02,245,7,0,0,Neutral,Wednesday,October,Rainy,7,5.857142857142857,35.0,0.0,0.0
travis44,Nicej ob on the app usability!,2025-04-01,362,6,0,0,Pleased,Tuesday,April,Spring,6,4.166666666666667,60.333333333333336,,
marcus22,Neitehr good nor bad about tecnhical support.,2025-03-21,326,7,0,0,Neutral,Friday,March,Spring,7,5.571428571428571,46.57142857142857,0.0,0.0
isosa,The pricing was satisfactroy.,2025-04-10,231,4,0,0,Neutral,Thursday,April,Spring,4,6.5,57.75,0.0,0.0
davidperez,Exceptional custmoer esrvice experience.,2024-10-25,123,4,0,0,Happy,Friday,October,Rainy,4,9.25,30.75,1.0,1.0
njones,Absolutely furious about the customer srevic!e,2024-11-28,284,6,0,0,Angry,Thursday,November,Fall,6,6.833333333333333,47.333333333333336,-2.0,-2.0
taylorjeff,Exceptional rpicing experience.,2023-10-01,376,3,0,0,Happy,Sunday,October,Rainy,3,9.666666666666666,125.33333333333331,1.0,1.0
kelly60,Loved the pricing!,2024-02-12,395,3,0,0,Happy,Monday,February,Winter,3,5.333333333333333,131.66666666666666,1.0,1.0
ipage,Terrilbe product quality handling.,2023-12-31,458,4,0,0,Angry,Sunday,December,Winter,4,7.75,114.5,-2.0,-2.0
utravis,Overall pleased with hte pricing.,2024-04-29,34,5,1,0,Pleased,Monday,April,Spring,5,5.8,6.8,,
shannon02,I'm quite pleased with teh order tarcking.,2024-10-25,65,7,0,0,Pleased,Friday,October,Rainy,7,5.142857142857143,9.285714285714286,,
coxgary,Very satisfied with hte delivery experiecne!,2024-06-25,420,6,0,0,Happy,Tuesday,June,Summer,6,6.5,70.0,1.0,1.0
edwardselaine,Really angry with the delivery xepreience.,2023-11-10,381,6,0,0,Angry,Friday,November,Fall,6,6.166666666666667,63.5,-2.0,-2.0
sstephens,Veyr upsetting billing issues experienc.e,2023-08-26,213,5,0,0,Sad,Saturday,August,Rainy,5,7.4,42.6,-1.0,-1.0
laura10,Overlal pleasedw ith the website navigation.,2023-06-18,186,6,0,0,Pleased,Sunday,June,Summer,6,6.5,31.0,,
gabriellejoseph,Exceptional cutsomre service experience.,2023-06-20,119,4,0,0,Happy,Tuesday,June,Summer,4,9.25,29.75,1.0,1.0
jeffrey90,The tcehnical support met m yexpectations.,2023-04-30,391,6,0,0,Pleased,Sunday,April,Spring,6,6.166666666666667,65.16666666666667,,
unelson,"The oredr tracking was okay, nothing speical.",2024-07-16,128,7,0,0,Neutral,Tuesday,July,Summer,7,5.571428571428571,18.285714285714285,0.0,0.0
mgomez,Regretufl experience regarding technical supprot.,2024-01-01,252,5,0,0,Sad,Monday,January,Winter,5,9.0,50.4,-1.0,-1.0
anthony29,Wonderful xeperience regardign product availability.,2024-11-02,176,5,1,0,Happy,Saturday,November,Fall,5,9.6,35.2,1.0,1.0
tracymcgrath,I feel sad about th ecustomer care.,2025-01-24,92,7,0,0,Sad,Friday,January,Winter,7,4.142857142857143,13.142857142857142,-1.0,-1.0
alexandradavis,Loved the product availabiliyt!,2023-11-29,117,4,0,0,Happy,Wednesday,November,Fall,4,7.0,29.25,1.0,1.0
vancemary,Iam extremely happy w/ the website navigation.,2024-09-02,331,8,0,0,Happy,Monday,September,Rainy,8,5.25,41.375,1.0,1.0
bairdchristina,Ver yupsetting produtc availability experience.,2023-06-20,371,5,0,0,Sad,Tuesday,June,Summer,5,8.6,74.2,-1.0,-1.0
joshuajones,A neutral feeling otwadrs the response time.,2023-09-08,123,7,0,0,Neutral,Friday,September,Rainy,7,5.428571428571429,17.571428571428573,0.0,0.0
wendyharrison,Loved the csutomer service!,2024-03-07,248,4,1,0,Happy,Thursday,March,Spring,4,6.0,62.0,1.0,1.0
justin63,Neither good nor bad about ersponse time.,2024-12-21,68,7,1,0,Neutral,Saturday,December,Winter,7,5.0,9.714285714285714,0.0,0.0
kelseyjordan,Overall pleasedw ith the product vaailability.,2023-12-16,414,6,0,0,Pleased,Saturday,December,Winter,6,6.833333333333333,69.0,,
ukelley,Worst pricing ever.,2023-05-02,38,3,0,0,Angry,Tuesday,May,Summer,3,5.666666666666667,12.666666666666666,-2.0,-2.0
cynthiarodriguez,Very satisfied w/ the deilvery expreience!,2023-08-09,293,6,0,0,Happy,Wednesday,August,Rainy,6,6.5,48.833333333333336,1.0,1.0
edwinrobles,Absolutelyu frious about the customer care!,2024-07-18,159,6,0,0,Angry,Thursday,July,Summer,6,6.333333333333333,26.5,-2.0,-2.0
lmeyer,Averaeg expreience with the return policy.,2024-03-20,382,6,0,0,Neutral,Wednesday,March,Spring,6,6.166666666666667,63.66666666666666,0.0,0.0
alexandrabowers,Nice job on the proudct quality!,2024-09-19,89,6,1,0,Pleased,Thursday,September,Rainy,6,4.5,14.833333333333334,,
anthony76,"The support team was oka,y nothing specail.",2025-04-13,283,7,0,0,Neutral,Sunday,April,Spring,7,5.285714285714286,40.42857142857143,0.0,0.0
terrijohnson,Wonderful expereince regarding payment procses.,2023-12-30,89,5,0,0,Happy,Saturday,December,Winter,5,8.6,17.8,1.0,1.0
baxterjacqueline,I'm quite pleased with the supprot tema.,2023-06-15,419,7,0,0,Pleased,Thursday,June,Summer,7,4.857142857142857,59.85714285714285,,
bburns,Wonderfule xpeirence regarding website navigation.,2023-09-30,256,5,1,0,Happy,Saturday,September,Rainy,5,9.2,51.2,1.0,1.0
qphillips,Average experience w/ the bliling issuse.,2023-08-03,399,6,0,0,Neutral,Thursday,August,Rainy,6,6.333333333333333,66.5,0.0,0.0
campbelljames,Neither good norb ad about repsonse time.,2024-01-06,302,7,0,0,Neutral,Saturday,January,Winter,7,5.0,43.142857142857146,0.0,0.0
bdawson,rPetty good webstie navigation experience.,2024-10-15,285,5,0,0,Pleased,Tuesday,October,Rainy,5,7.6,57.0,,
tthomas,I feel sad about teh website anvigation.,2025-01-07,347,7,0,0,Sad,Tuesday,January,Winter,7,4.857142857142857,49.57142857142857,-1.0,-1.0
jnelson,Not what I expected from app usabiilty.,2024-12-17,309,7,0,0,Sad,Tuesday,December,Winter,7,4.714285714285714,44.142857142857146,-1.0,-1.0
randy10,Terrible bliling issues handling.,2024-09-10,220,4,0,0,Angry,Tuesday,September,Rainy,4,7.5,55.0,-2.0,-2.0
jimmy42,Niec job on the return policy!,2024-01-20,163,6,1,0,Pleased,Saturday,January,Winter,6,4.166666666666667,27.166666666666668,,
amy71,The website navigationw as staisfactory.,2024-12-10,385,5,0,0,Neutral,Tuesday,December,Winter,5,7.2,77.0,0.0,0.0
brooksalexander,Exceptional respons etime experience.,2024-10-23,380,4,0,0,Happy,Wednesday,October,Rainy,4,8.5,95.0,1.0,1.0
cindy13,I'm disappointed with the spuport team.,2025-03-10,173,6,0,0,Sad,Monday,March,Spring,6,5.666666666666667,28.83333333333333,-1.0,-1.0
patrick67,Overall pleased iwth the support team.,2023-09-18,144,6,0,0,Pleased,Monday,September,Rainy,6,5.5,24.0,,
morenodeborah,Neither good nor ba dabout pamyent process.,2024-08-03,332,7,0,0,Neutral,Saturday,August,Rainy,7,5.285714285714286,47.42857142857143,0.0,0.0
henrysierra,Average expeirence with hte support team.,2023-08-23,408,6,0,0,Neutral,Wednesday,August,Rainy,6,6.0,68.0,0.0,0.0
longerica,Pretty good pricing experiecne.,2025-01-16,75,4,0,0,Pleased,Thursday,January,Winter,4,7.0,18.75,,
kevinyoder,Really angry w/ the responset ime.,2024-11-26,279,6,1,0,Angry,Tuesday,November,Fall,6,5.166666666666667,46.5,-2.0,-2.0
stewartkevin,Not whta I expected from customer care.,2023-12-03,70,7,0,0,Sad,Sunday,December,Winter,7,4.714285714285714,10.0,-1.0,-1.0
sarah00,Can't believe hwo bad th eorder tracking was.,2024-06-27,93,8,1,0,Angry,Thursday,June,Summer,8,4.75,11.625,-2.0,-2.0
tina85,I'm quite pleased witht he customer esrvice.,2024-12-15,37,7,0,0,Pleased,Sunday,December,Winter,7,5.428571428571429,5.285714285714286,,
bbooker,Very upsetting appu sability experiecne.,2024-01-13,446,5,0,0,Sad,Saturday,January,Winter,5,7.2,89.2,-1.0,-1.0
ghenderson,Oevrall pleased wiht the billing issues.,2024-01-25,157,6,0,0,Pleased,Thursday,January,Winter,6,5.833333333333333,26.166666666666668,,
martinezjames,"The support team aws okay ,nothing special.",2023-07-05,500,7,0,0,Neutral,Wednesday,July,Summer,7,5.285714285714286,71.42857142857143,0.0,0.0
steven64,vAerage experience with the technica lsupport.,2024-08-26,198,6,1,1,Neutral,Monday,August,Rainy,6,6.833333333333333,33.0,0.0,0.0
dianaedwards,Loved the billing isseus!,2023-07-07,405,4,0,0,Happy,Friday,July,Summer,4,5.5,101.25,1.0,2.0
brian14,Nice job on the product uqality!,2025-03-03,451,6,0,0,Pleased,Monday,March,Spring,6,4.5,75.16666666666667,,
fisherbrian,Worst customer care eve.r,2025-01-08,432,4,0,0,Angry,Wednesday,January,Winter,4,5.5,108.0,-2.0,-2.0
jennifergomez,I a mextremely happy w/ the deliverye xperience.,2024-10-28,466,8,0,0,Happy,Monday,October,Rainy,8,5.375,58.25,1.0,1.0
rachelrojas,Worst customer care eve.r,2024-11-16,302,4,0,0,Angry,Saturday,November,Fall,4,5.5,75.5,-2.0,-2.0
rramsey,Loved the suppotr team!,2023-08-25,135,4,0,0,Happy,Friday,August,Rainy,4,5.0,33.75,1.0,1.0
rrobinson,Regretful expeirenec regarding technical support.,2024-01-23,243,5,0,0,Sad,Tuesday,January,Winter,5,9.0,48.6,-1.0,-1.0
elizabeth05,Average experience wit hthe support tema.,2023-10-08,5,6,0,0,Neutral,Sunday,October,Rainy,6,6.0,0.8333333333333334,0.0,0.0
hcochran,I'm disappointde with the pricing.,2023-08-25,159,5,0,0,Sad,Friday,August,Rainy,5,6.0,31.8,-1.0,-1.0
joelgarner,Loved the payment prcoess!,2024-04-30,171,4,0,1,Happy,Tuesday,April,Spring,4,5.75,42.75,1.0,1.0
francisco61,A neutral feleing towards the delivery xeperience.,2025-01-01,14,7,0,0,Neutral,Wednesday,January,Winter,7,6.285714285714286,2.0,0.0,0.0
masontyler,Pretty good prodcut availability experienc.e,2023-07-07,200,5,0,0,Pleased,Friday,July,Summer,5,8.0,40.0,,
kennethstevenson,Exceptioanl customer care experience.,2023-09-28,404,4,0,0,Happy,Thursday,September,Rainy,4,8.5,101.0,1.0,1.0
smithmarcia,Averag eexperience w/ the app usabilit.y,2024-01-09,153,6,0,0,Neutral,Tuesday,January,Winter,6,6.166666666666667,25.5,0.0,0.0
debrachavez,Veyr satisfied witht he customer service!,2025-02-20,360,6,0,0,Happy,Thursday,February,Winter,6,6.0,60.0,1.0,1.0
floresaudrey,No twhat I expected from delviery experience.,2023-04-28,299,7,1,0,Sad,Friday,April,Spring,7,5.571428571428571,42.71428571428572,-1.0,-1.0
gillespiekristin,Very upsetting customers ervice expereince.,2024-01-01,466,5,0,0,Sad,Monday,January,Winter,5,7.8,93.2,-1.0,-1.0
richardclark,Love dthe response time!,2025-01-26,170,4,0,0,Happy,Sunday,January,Winter,4,5.25,42.5,1.0,1.0
garrett61,Wondefrul experienec regarding product availability.,2024-06-08,355,5,0,0,Happy,Saturday,June,Summer,5,9.6,71.0,1.0,1.0
zramos,Worst billnig issues ever.,2024-11-30,436,4,0,0,Angry,Saturday,November,Fall,4,5.75,109.0,-2.0,-2.0
christopher32,Can't belieev how bad the apyment process was.,2024-05-29,334,8,1,0,Angry,Wednesday,May,Summer,8,4.875,41.75,-2.0,-2.0
natalievalentine,I'm disappoitned with the delivery experience.,2023-09-22,466,6,0,0,Sad,Friday,September,Rainy,6,6.833333333333333,77.66666666666667,-1.0,-1.0
danielrichmond,I feel sad about the payment process.,2025-01-25,174,7,0,0,Sad,Saturday,January,Winter,7,4.428571428571429,24.857142857142858,-1.0,-1.0
ryoung,Not what I expected fro mreturn policy.,2023-08-16,57,7,0,0,Sad,Wednesday,August,Rainy,7,4.714285714285714,8.142857142857142,-1.0,-1.0
leslie01,Regretful experience regarding bliling issues.,2023-08-25,376,5,0,0,Sad,Friday,August,Rainy,5,8.4,75.2,-1.0,-1.0
javila,I'm quite lpeasedw ith the customer service.,2023-10-21,261,7,0,0,Pleased,Saturday,October,Rainy,7,5.428571428571429,37.285714285714285,,
fortiz,Wonderful experinece regardinga pp usability.,2025-01-20,202,5,1,0,Happy,Monday,January,Winter,5,8.2,40.4,1.0,1.0
jenniferlarson,Really angry w/ hte response time.,2024-05-15,242,6,0,0,Angry,Wednesday,May,Summer,6,5.166666666666667,40.333333333333336,-2.0,-2.0
michaelperez,Exceptional order trakcing experience.,2024-10-10,150,4,0,0,Happy,Thursday,October,Rainy,4,8.75,37.5,1.0,1.0
crystal98,A neutrla feeling towards the pricing.,2024-01-30,187,6,0,0,Neutral,Tuesday,January,Winter,6,5.5,31.166666666666668,0.0,0.0
bradley93,Regrteful experience regardin gcustomer service.,2025-03-12,152,5,0,0,Sad,Wednesday,March,Spring,5,8.8,30.4,-1.0,-1.0
teverett,I'm disapopintde with the customer care.,2023-11-11,290,6,0,0,Sad,Saturday,November,Fall,6,5.833333333333333,48.333333333333336,-1.0,-1.0
whitediana,A neutral feeling towardst he app uasbility.,2023-12-13,170,7,0,0,Neutral,Wednesday,December,Winter,7,5.428571428571429,24.285714285714285,0.0,2.0
iolson,Can'tb elieve how bad teh response time was.,2024-08-06,382,8,1,0,Angry,Tuesday,August,Rainy,8,4.625,47.75,-2.0,-2.0
urichards,The billing issues was saitsfactory.,2024-06-29,431,5,0,0,Neutral,Saturday,June,Summer,5,6.4,86.2,0.0,0.0
richardwilliams,vOerall pleased iwth the delivery experience.,2024-11-05,370,6,0,0,Pleased,Tuesday,November,Fall,6,6.666666666666667,61.66666666666666,,
melissa40,Overallp leased w/ the order trakcing.,2023-11-01,406,6,0,1,Pleased,Wednesday,November,Fall,6,5.833333333333333,67.66666666666667,,
tara56,Worst responset ime ever.,2024-01-17,60,4,0,0,Angry,Wednesday,January,Winter,4,5.5,15.0,-2.0,-1.0
icastaneda,Absolutely furiosu abou tthe return policy!,2025-02-25,151,6,0,0,Angry,Tuesday,February,Winter,6,6.333333333333333,25.166666666666668,-2.0,-2.0
davidsonkevin,The product quality met ym expectatiosn.,2024-09-21,324,6,0,0,Pleased,Saturday,September,Rainy,6,5.833333333333333,54.0,,
lestermario,Average experience witht he response tim.e,2023-12-24,22,6,0,0,Neutral,Sunday,December,Winter,6,6.166666666666667,3.6666666666666665,0.0,0.0
jennavargas,I am etxremely happy with the product availbaility.,2025-03-11,286,8,0,0,Happy,Tuesday,March,Spring,8,5.5,35.75,1.0,1.0
acastillo,I feel sad abotu the app usability.,2023-07-20,97,7,0,0,Sad,Thursday,July,Summer,7,4.142857142857143,13.857142857142858,-1.0,-1.0
kathy35,Aevrage experience w/ the ap pusability.,2024-05-30,174,6,0,0,Neutral,Thursday,May,Summer,6,6.166666666666667,29.0,0.0,0.0
gstanley,Regretful experience regarding respnoset ime.,2023-10-24,483,5,0,0,Sad,Tuesday,October,Rainy,5,8.2,96.6,-1.0,-1.0
myerstammie,Really angry with th ecustomer care.,2023-06-14,335,6,1,0,Angry,Wednesday,June,Summer,6,5.166666666666667,55.833333333333336,-2.0,-2.0
nstewart,A neutral feelnig towards the customer acre.,2024-09-15,244,7,0,0,Neutral,Sunday,September,Rainy,7,5.428571428571429,34.857142857142854,0.0,0.0
marissajordan,Nice job on the prodcut quality!,2024-01-31,401,6,0,0,Pleased,Wednesday,January,Winter,6,4.5,66.83333333333333,,
vkaufman,Can' tbelieve how bad the support team wsa.,2023-05-23,249,8,0,0,Angry,Tuesday,May,Summer,8,4.5,31.125,-2.0,-2.0
aaron79,Loved the respnose time!,2023-06-08,158,4,0,0,Happy,Thursday,June,Summer,4,5.25,39.5,1.0,1.0
julie34,The pricing met my expectatiosn.,2025-03-07,209,5,1,0,Pleased,Friday,March,Spring,5,5.6,41.8,,
georgelisa,Regretful experienc eregarding product qualiyt.,2024-01-24,309,5,0,0,Sad,Wednesday,January,Winter,5,8.6,61.8,-1.0,-1.0
lisalynn,Pretty ogod website navigaiton experience.,2023-12-12,119,5,1,0,Pleased,Tuesday,December,Winter,5,7.6,23.8,,
ppham,Wors tpayment process ever.,2023-10-22,324,4,0,0,Angry,Sunday,October,Rainy,4,6.0,81.0,-2.0,-2.0
ewalls,Lvoed the product quality!,2024-08-03,48,4,0,0,Happy,Saturday,August,Rainy,4,5.75,12.0,1.0,1.0
kari58,I efel sad about the billing issues.,2023-12-08,85,7,0,0,Sad,Friday,December,Winter,7,4.285714285714286,12.142857142857142,-1.0,-1.0
sscott,Very satisfied witht he order tracking!,2025-04-11,103,6,0,0,Happy,Friday,April,Spring,6,5.666666666666667,17.166666666666668,1.0,1.0
halealejandro,The tecnhical support met my exepctations.,2023-09-23,324,6,1,0,Pleased,Saturday,September,Rainy,6,6.166666666666667,54.0,,
katherinesingleton,Neithe rgood no rbad about technical support.,2024-02-05,146,7,0,0,Neutral,Monday,February,Winter,7,5.571428571428571,20.857142857142858,0.0,0.0
cunninghamkaren,Terriblep ayment process handling.,2023-12-16,450,4,1,0,Angry,Saturday,December,Winter,4,7.75,112.5,-2.0,-2.0
robertjordan,The technical support me tmy xepectations.,2023-09-09,136,6,0,0,Pleased,Saturday,September,Rainy,6,6.166666666666667,22.666666666666668,,
pamelajohnson,Can't believe how bad teh delivery experiecne was.,2023-12-01,475,8,0,0,Angry,Friday,December,Winter,8,5.375,59.375,-2.0,-2.0
ewhite,Regretful experience regarding bililng issue.s,2024-01-18,100,5,0,0,Sad,Thursday,January,Winter,5,8.4,20.0,-1.0,-1.0
fsandoval,Terrible app suability handling.,2024-04-14,55,4,1,0,Angry,Sunday,April,Spring,4,7.25,13.75,-2.0,-2.0
znewman,Exceptional payment process experienc.e,2024-11-02,108,4,0,0,Happy,Saturday,November,Fall,4,9.0,27.0,1.0,1.0
rmcdonald,Neither good nor bad aboutr esponse time.,2024-03-31,33,7,1,0,Neutral,Sunday,March,Spring,7,5.0,4.714285714285714,0.0,0.0
jenniferdavid,I'm diasppointed with the website navigatoin.,2024-09-10,450,6,0,0,Sad,Tuesday,September,Rainy,6,6.666666666666667,75.0,-1.0,-1.0
adamsalbert,Worst response itme ever.,2024-06-02,415,4,0,0,Angry,Sunday,June,Summer,4,5.5,103.75,-2.0,-2.0
washingtonkaren,Overall pleased w/ the porduct qualit.y,2023-07-16,203,6,1,0,Pleased,Sunday,July,Summer,6,6.0,33.833333333333336,,
kanderson,Avreage experienc ewith the product quality.,2024-10-19,18,6,0,0,Neutral,Saturday,October,Rainy,6,6.5,3.0,0.0,1.0
claytonmerritt,Very satisfie dwith thet echnical support!,2023-06-07,222,6,1,0,Happy,Wednesday,June,Summer,6,6.166666666666667,37.0,1.0,1.0
vrobertson,Loved the prodcut quality!,2024-06-08,280,4,1,0,Happy,Saturday,June,Summer,4,5.75,70.0,1.0,1.0
nwilliamson,A neutral feelign towards th ecustomer care.,2023-10-10,8,7,0,0,Neutral,Tuesday,October,Rainy,7,5.428571428571429,1.1428571428571428,0.0,0.0
jacob22,"The deilvery experiencew as okay, nothing special.",2023-12-19,485,7,0,0,Neutral,Tuesday,December,Winter,7,6.285714285714286,69.28571428571429,0.0,0.0
jeffersonshannon,Average experience witht he delivery experinece.,2024-11-04,357,6,0,0,Neutral,Monday,November,Fall,6,7.166666666666667,59.5,0.0,0.0
dominique65,Very upsetting billingi ssues expeirence.,2024-05-11,96,5,0,0,Sad,Saturday,May,Summer,5,7.4,19.2,-1.0,-1.0
scott18,Worst pricing ever.,2024-06-21,187,3,0,0,Angry,Friday,June,Summer,3,5.666666666666667,62.333333333333336,-2.0,-2.0
